Match_ID,Player,Team,Runs,Balls,Strike_Rate,Wickets,Venue
M01209,Ravindra Jadeja,CSK,21,31,67.74,1,Eden Gardens
M01210,Virat Kohli,RCB,46,29,158.62,1,Wankhede
M01211,Rohit Sharma,MI,46,25,184.0,0,Chepauk
M01212,Shubman Gill,GT,57,15,380.0,0,Wankhede
M01213,Rohit Sharma,MI,30,23,130.43,2,Chinnaswamy
M01214,Jasprit Bumrah,MI,5,20,25.0,0,Wankhede
M01215,Shubman Gill,GT,13,18,72.22,0,Chepauk
M01216,Ruturaj Gaikwad,CSK,59,8,737.5,1,Chepauk
M01217,KL Rahul,LSG,47,12,391.67,0,Chinnaswamy
M01218,Jasprit Bumrah,MI,20,38,52.63,1,Chinnaswamy
M01219,Virat Kohli,RCB,44,31,141.94,1,Eden Gardens
M01220,Shubman Gill,GT,3,13,23.08,3,Chepauk
M01221,Jasprit Bumrah,MI,44,33,133.33,1,Chinnaswamy
M01222,Virat Kohli,RCB,21,38,55.26,0,Eden Gardens
M01223,Ravindra Jadeja,CSK,39,30,130.0,3,Chinnaswamy
M01224,Shubman Gill,GT,43,31,138.71,0,Wankhede
M01225,Shubman Gill,GT,11,22,50.0,2,Chinnaswamy
M01226,KL Rahul,LSG,0,40,0.0,0,Eden Gardens
M01227,Surya Kumar Yadav,MI,62,32,193.75,0,Chinnaswamy
M01228,Surya Kumar Yadav,MI,58,31,187.1,0,Chepauk
M01229,KL Rahul,LSG,7,18,38.89,0,Chinnaswamy
M01230,Ravindra Jadeja,CSK,0,47,0.0,0,Eden Gardens
M01231,Jasprit Bumrah,MI,62,13,476.92,1,Wankhede
M01232,Jasprit Bumrah,MI,18,24,75.0,1,Chinnaswamy
M01233,Jasprit Bumrah,MI,0,26,0.0,1,Wankhede
M01234,Rohit Sharma,MI,52,16,325.0,0,Wankhede
M01235,Surya Kumar Yadav,MI,59,24,245.83,0,Wankhede
M01236,Surya Kumar Yadav,MI,31,26,119.23,0,Chinnaswamy
M01237,Ravindra Jadeja,CSK,17,29,58.62,0,Eden Gardens
M01238,Virat Kohli,RCB,23,25,92.0,0,Chinnaswamy
M01239,Rohit Sharma,MI,33,22,150.0,0,Chinnaswamy
M01240,Ravindra Jadeja,CSK,33,6,550.0,0,Chepauk
M01241,Rohit Sharma,MI,0,24,0.0,3,Chepauk
M01242,KL Rahul,LSG,43,11,390.91,0,Wankhede
M01243,Ruturaj Gaikwad,CSK,0,31,0.0,2,Eden Gardens
M01244,Rohit Sharma,MI,28,19,147.37,1,Chinnaswamy
M01245,Rohit Sharma,MI,40,14,285.71,3,Chepauk
M01246,Virat Kohli,RCB,51,22,231.82,1,Chinnaswamy
M01247,Jasprit Bumrah,MI,0,26,0.0,1,Chinnaswamy
M01248,Surya Kumar Yadav,MI,28,42,66.67,2,Chepauk
M01249,Rohit Sharma,MI,17,37,45.95,0,Chepauk
M01250,Virat Kohli,RCB,25,31,80.65,0,Wankhede
M01251,Ruturaj Gaikwad,CSK,10,22,45.45,3,Wankhede
M01252,Jasprit Bumrah,MI,62,26,238.46,1,Wankhede
M01253,Shubman Gill,GT,23,38,60.53,0,Wankhede
M01254,KL Rahul,LSG,22,28,78.57,0,Chepauk
M01255,Jasprit Bumrah,MI,25,28,89.29,0,Wankhede
M01256,Ruturaj Gaikwad,CSK,33,35,94.29,0,Chinnaswamy
M01257,Shubman Gill,GT,34,16,212.5,0,Wankhede
M01258,Rohit Sharma,MI,0,35,0.0,1,Chepauk
M01259,Virat Kohli,RCB,3,29,10.34,0,Eden Gardens
M01260,Ruturaj Gaikwad,CSK,29,29,100.0,0,Eden Gardens
M01261,Jasprit Bumrah,MI,38,23,165.22,0,Eden Gardens
M01262,KL Rahul,LSG,8,22,36.36,3,Chepauk
M01263,Ruturaj Gaikwad,CSK,46,39,117.95,2,Wankhede
M01264,Virat Kohli,RCB,52,31,167.74,0,Chinnaswamy
M01265,Ruturaj Gaikwad,CSK,6,15,40.0,1,Wankhede
M01266,Ravindra Jadeja,CSK,24,48,50.0,1,Eden Gardens
M01267,Surya Kumar Yadav,MI,26,22,118.18,0,Chinnaswamy
M01268,Jasprit Bumrah,MI,26,23,113.04,0,Chinnaswamy
M01269,Jasprit Bumrah,MI,23,19,121.05,1,Chinnaswamy
M01270,Rohit Sharma,MI,20,18,111.11,0,Chinnaswamy
M01271,Rohit Sharma,MI,0,35,0.0,1,Wankhede
M01272,Rohit Sharma,MI,8,37,21.62,1,Wankhede
M01273,Shubman Gill,GT,6,34,17.65,2,Eden Gardens
M01274,Shubman Gill,GT,58,7,828.57,1,Chinnaswamy
M01275,Virat Kohli,RCB,20,29,68.97,1,Chinnaswamy
M01276,Jasprit Bumrah,MI,6,23,26.09,3,Chinnaswamy
M01277,Ruturaj Gaikwad,CSK,42,27,155.56,2,Eden Gardens
M01278,KL Rahul,LSG,20,35,57.14,3,Chinnaswamy
M01279,Jasprit Bumrah,MI,29,21,138.1,2,Wankhede
M01280,KL Rahul,LSG,61,32,190.62,2,Chinnaswamy
M01281,KL Rahul,LSG,18,20,90.0,0,Chepauk
M01282,Virat Kohli,RCB,21,18,116.67,0,Chinnaswamy
M01283,Shubman Gill,GT,41,30,136.67,1,Eden Gardens
M01284,Jasprit Bumrah,MI,54,45,120.0,0,Eden Gardens
M01285,Shubman Gill,GT,33,18,183.33,0,Chepauk
M01286,Rohit Sharma,MI,44,16,275.0,0,Eden Gardens
M01287,Virat Kohli,RCB,33,9,366.67,0,Chepauk
M01288,Ruturaj Gaikwad,CSK,65,44,147.73,0,Chepauk
M01289,Shubman Gill,GT,6,36,16.67,0,Chepauk
M01290,Shubman Gill,GT,26,24,108.33,3,Chinnaswamy
M01291,Jasprit Bumrah,MI,18,18,100.0,1,Eden Gardens
M01292,Rohit Sharma,MI,5,42,11.9,0,Eden Gardens
M01293,Surya Kumar Yadav,MI,51,29,175.86,0,Chepauk
M01294,Shubman Gill,GT,43,12,358.33,0,Wankhede
M01295,Ruturaj Gaikwad,CSK,74,22,336.36,0,Chinnaswamy
M01296,Virat Kohli,RCB,51,25,204.0,0,Chepauk
M01297,Rohit Sharma,MI,51,37,137.84,1,Chinnaswamy
M01298,Surya Kumar Yadav,MI,47,10,470.0,3,Chinnaswamy
M01299,Surya Kumar Yadav,MI,67,35,191.43,0,Chepauk
M01300,Ruturaj Gaikwad,CSK,0,33,0.0,0,Chinnaswamy
M01301,Ruturaj Gaikwad,CSK,6,22,27.27,0,Chepauk
M01302,Virat Kohli,RCB,0,7,0.0,1,Eden Gardens
M01303,Ravindra Jadeja,CSK,58,38,152.63,0,Chinnaswamy
M01304,Shubman Gill,GT,27,16,168.75,0,Wankhede
M01305,KL Rahul,LSG,39,37,105.41,3,Wankhede
M01306,Rohit Sharma,MI,35,9,388.89,3,Eden Gardens
M01307,Shubman Gill,GT,28,38,73.68,0,Chinnaswamy
M01308,KL Rahul,LSG,48,28,171.43,0,Eden Gardens
M01309,Rohit Sharma,MI,60,32,187.5,3,Wankhede
M01310,Ravindra Jadeja,CSK,57,20,285.0,3,Eden Gardens
M01311,Shubman Gill,GT,9,40,22.5,2,Eden Gardens
M01312,Virat Kohli,RCB,74,27,274.07,0,Eden Gardens
M01313,KL Rahul,LSG,75,11,681.82,3,Chepauk
M01314,Virat Kohli,RCB,7,32,21.88,3,Wankhede
M01315,Ruturaj Gaikwad,CSK,33,17,194.12,2,Wankhede
M01316,Ruturaj Gaikwad,CSK,34,39,87.18,0,Chinnaswamy
M01317,KL Rahul,LSG,18,47,38.3,0,Chepauk
M01318,Surya Kumar Yadav,MI,60,16,375.0,1,Wankhede
M01319,Virat Kohli,RCB,4,29,13.79,0,Chepauk
M01320,Ravindra Jadeja,CSK,22,14,157.14,2,Wankhede
M01321,Ravindra Jadeja,CSK,59,34,173.53,0,Chepauk
M01322,Shubman Gill,GT,35,15,233.33,0,Chepauk
M01323,Ruturaj Gaikwad,CSK,0,22,0.0,0,Wankhede
M01324,Jasprit Bumrah,MI,26,34,76.47,3,Eden Gardens
M01325,Rohit Sharma,MI,1,20,5.0,1,Chinnaswamy
M01326,KL Rahul,LSG,8,12,66.67,0,Chinnaswamy
M01327,Ravindra Jadeja,CSK,65,25,260.0,2,Eden Gardens
M01328,Rohit Sharma,MI,43,21,204.76,1,Eden Gardens
M01329,Rohit Sharma,MI,15,31,48.39,3,Eden Gardens
M01330,KL Rahul,LSG,39,23,169.57,1,Chepauk
M01331,Virat Kohli,RCB,18,36,50.0,1,Chinnaswamy
M01332,KL Rahul,LSG,60,15,400.0,1,Chepauk
M01333,Jasprit Bumrah,MI,0,40,0.0,0,Chinnaswamy
M01334,Ravindra Jadeja,CSK,28,26,107.69,3,Chepauk
M01335,Surya Kumar Yadav,MI,67,33,203.03,1,Chepauk
M01336,Rohit Sharma,MI,40,37,108.11,3,Wankhede
M01337,Virat Kohli,RCB,39,27,144.44,1,Eden Gardens
M01338,Virat Kohli,RCB,48,35,137.14,1,Chinnaswamy
M01339,Surya Kumar Yadav,MI,15,38,39.47,0,Chinnaswamy
M01340,Rohit Sharma,MI,11,17,64.71,1,Chinnaswamy
M01341,Ravindra Jadeja,CSK,0,22,0.0,0,Wankhede
M01342,Surya Kumar Yadav,MI,7,39,17.95,1,Chepauk
M01343,Jasprit Bumrah,MI,69,1,6900.0,0,Chinnaswamy
M01344,Ravindra Jadeja,CSK,35,3,1166.67,1,Wankhede
M01345,Rohit Sharma,MI,52,12,433.33,1,Wankhede
M01346,Ruturaj Gaikwad,CSK,51,33,154.55,0,Eden Gardens
M01347,Ravindra Jadeja,CSK,50,15,333.33,1,Chepauk
M01348,Jasprit Bumrah,MI,17,22,77.27,3,Wankhede
M01349,Ravindra Jadeja,CSK,58,40,145.0,1,Chepauk
M01350,Rohit Sharma,MI,65,22,295.45,1,Chinnaswamy
M01351,Surya Kumar Yadav,MI,44,6,733.33,1,Eden Gardens
M01352,Ruturaj Gaikwad,CSK,21,27,77.78,2,Chepauk
M01353,Ruturaj Gaikwad,CSK,44,29,151.72,3,Eden Gardens
M01354,Rohit Sharma,MI,60,2,3000.0,2,Chepauk
M01355,Surya Kumar Yadav,MI,27,24,112.5,0,Chepauk
M01356,KL Rahul,LSG,19,36,52.78,1,Chepauk
M01357,KL Rahul,LSG,30,20,150.0,1,Eden Gardens
M01358,Jasprit Bumrah,MI,66,18,366.67,1,Wankhede
M01359,Ruturaj Gaikwad,CSK,11,28,39.29,1,Chepauk
M01360,KL Rahul,LSG,62,1,6200.0,0,Eden Gardens
M01361,Ruturaj Gaikwad,CSK,0,32,0.0,0,Eden Gardens
M01362,Rohit Sharma,MI,30,46,65.22,1,Chinnaswamy
M01363,Rohit Sharma,MI,26,54,48.15,1,Eden Gardens
M01364,Shubman Gill,GT,52,35,148.57,3,Chinnaswamy
M01365,Rohit Sharma,MI,92,1,9200.0,2,Chinnaswamy
M01366,Virat Kohli,RCB,21,35,60.0,1,Eden Gardens
M01367,Jasprit Bumrah,MI,0,20,0.0,2,Wankhede
M01368,Surya Kumar Yadav,MI,0,25,0.0,1,Eden Gardens
M01369,KL Rahul,LSG,28,28,100.0,3,Chepauk
M01370,Ruturaj Gaikwad,CSK,33,10,330.0,1,Chepauk
M01371,Rohit Sharma,MI,56,9,622.22,2,Eden Gardens
M01372,KL Rahul,LSG,20,42,47.62,0,Chepauk
M01373,Ravindra Jadeja,CSK,23,24,95.83,3,Chinnaswamy
M01374,Shubman Gill,GT,30,36,83.33,2,Eden Gardens
M01375,Virat Kohli,RCB,55,24,229.17,3,Wankhede
M01376,Ravindra Jadeja,CSK,32,23,139.13,3,Chepauk
M01377,Virat Kohli,RCB,57,49,116.33,3,Eden Gardens
M01378,Shubman Gill,GT,35,17,205.88,0,Chepauk
M01379,Rohit Sharma,MI,23,34,67.65,1,Chepauk
M01380,Shubman Gill,GT,33,27,122.22,2,Eden Gardens
M01381,Surya Kumar Yadav,MI,2,15,13.33,1,Eden Gardens
M01382,Rohit Sharma,MI,60,55,109.09,0,Chepauk
M01383,Ruturaj Gaikwad,CSK,84,28,300.0,0,Wankhede
M01384,Rohit Sharma,MI,32,29,110.34,0,Chepauk
M01385,Virat Kohli,RCB,28,26,107.69,1,Chinnaswamy
M01386,Rohit Sharma,MI,8,26,30.77,1,Eden Gardens
M01387,Surya Kumar Yadav,MI,0,25,0.0,0,Chepauk
M01388,Jasprit Bumrah,MI,35,24,145.83,0,Wankhede
M01389,Virat Kohli,RCB,81,8,1012.5,0,Chinnaswamy
M01390,Surya Kumar Yadav,MI,70,19,368.42,0,Wankhede
M01391,Rohit Sharma,MI,59,34,173.53,3,Chepauk
M01392,Ruturaj Gaikwad,CSK,65,13,500.0,1,Wankhede
M01393,Virat Kohli,RCB,39,19,205.26,0,Chepauk
M01394,Surya Kumar Yadav,MI,38,33,115.15,1,Eden Gardens
M01395,Ravindra Jadeja,CSK,69,28,246.43,3,Wankhede
M01396,Ruturaj Gaikwad,CSK,17,20,85.0,0,Eden Gardens
M01397,KL Rahul,LSG,45,29,155.17,0,Eden Gardens
M01398,KL Rahul,LSG,80,28,285.71,0,Chinnaswamy
M01399,Ravindra Jadeja,CSK,21,22,95.45,1,Wankhede
M01400,Shubman Gill,GT,24,14,171.43,0,Eden Gardens
M01401,Ruturaj Gaikwad,CSK,50,15,333.33,0,Wankhede
M01402,Surya Kumar Yadav,MI,57,19,300.0,0,Eden Gardens
M01403,Ravindra Jadeja,CSK,30,13,230.77,2,Eden Gardens
M01404,Ruturaj Gaikwad,CSK,18,16,112.5,3,Chinnaswamy
M01405,Surya Kumar Yadav,MI,46,23,200.0,2,Eden Gardens
M01406,Surya Kumar Yadav,MI,20,22,90.91,3,Chepauk
M01407,Rohit Sharma,MI,48,19,252.63,0,Eden Gardens
M01408,Ravindra Jadeja,CSK,4,6,66.67,2,Eden Gardens
M01409,Ravindra Jadeja,CSK,37,23,160.87,0,Wankhede
M01410,Rohit Sharma,MI,18,25,72.0,0,Chepauk
M01411,Ravindra Jadeja,CSK,25,22,113.64,2,Chinnaswamy
M01412,Surya Kumar Yadav,MI,29,18,161.11,3,Chinnaswamy
M01413,Ravindra Jadeja,CSK,31,27,114.81,1,Wankhede
M01414,Rohit Sharma,MI,2,31,6.45,1,Eden Gardens
M01415,Jasprit Bumrah,MI,56,21,266.67,0,Eden Gardens
M01416,KL Rahul,LSG,47,19,247.37,0,Eden Gardens
M01417,KL Rahul,LSG,73,27,270.37,0,Eden Gardens
M01418,Jasprit Bumrah,MI,37,24,154.17,0,Eden Gardens
M01419,KL Rahul,LSG,17,15,113.33,3,Wankhede
M01420,Ravindra Jadeja,CSK,49,6,816.67,1,Chepauk
M01421,Shubman Gill,GT,64,24,266.67,1,Chepauk
M01422,Ruturaj Gaikwad,CSK,65,39,166.67,0,Chinnaswamy
M01423,Shubman Gill,GT,2,19,10.53,0,Chinnaswamy
M01424,Jasprit Bumrah,MI,64,1,6400.0,0,Chinnaswamy
M01425,Surya Kumar Yadav,MI,39,37,105.41,1,Eden Gardens
M01426,Shubman Gill,GT,21,30,70.0,1,Chepauk
M01427,Virat Kohli,RCB,0,31,0.0,0,Eden Gardens
M01428,Shubman Gill,GT,0,20,0.0,0,Chinnaswamy
M01429,Jasprit Bumrah,MI,47,25,188.0,0,Eden Gardens
M01430,Ruturaj Gaikwad,CSK,56,24,233.33,0,Chinnaswamy
M01431,Surya Kumar Yadav,MI,20,25,80.0,0,Chepauk
M01432,Ravindra Jadeja,CSK,8,19,42.11,1,Chepauk
M01433,Virat Kohli,RCB,3,27,11.11,0,Wankhede
M01434,Ravindra Jadeja,CSK,48,30,160.0,0,Chepauk
M01435,KL Rahul,LSG,4,18,22.22,0,Chepauk
M01436,Shubman Gill,GT,32,36,88.89,0,Chinnaswamy
M01437,Surya Kumar Yadav,MI,43,10,430.0,0,Eden Gardens
M01438,Jasprit Bumrah,MI,70,13,538.46,1,Wankhede
M01439,Rohit Sharma,MI,43,18,238.89,0,Chepauk
M01440,Ravindra Jadeja,CSK,7,23,30.43,1,Chepauk
M01441,Virat Kohli,RCB,9,36,25.0,0,Eden Gardens
M01442,Rohit Sharma,MI,46,29,158.62,1,Wankhede
M01443,Ruturaj Gaikwad,CSK,34,6,566.67,0,Wankhede
M01444,Virat Kohli,RCB,35,24,145.83,0,Chinnaswamy
M01445,Ravindra Jadeja,CSK,8,8,100.0,1,Eden Gardens
M01446,Rohit Sharma,MI,19,26,73.08,1,Chinnaswamy
M01447,KL Rahul,LSG,31,33,93.94,3,Chepauk
M01448,Shubman Gill,GT,0,32,0.0,0,Wankhede
M01449,KL Rahul,LSG,18,19,94.74,2,Eden Gardens
M01450,Ravindra Jadeja,CSK,33,18,183.33,1,Wankhede
M01451,Jasprit Bumrah,MI,35,10,350.0,1,Chinnaswamy
M01452,Ruturaj Gaikwad,CSK,66,27,244.44,0,Chinnaswamy
M01453,Ruturaj Gaikwad,CSK,37,19,194.74,1,Chinnaswamy
M01454,Shubman Gill,GT,13,31,41.94,1,Chepauk
M01455,Jasprit Bumrah,MI,41,12,341.67,1,Eden Gardens
M01456,Shubman Gill,GT,49,28,175.0,0,Chinnaswamy
M01457,Virat Kohli,RCB,21,28,75.0,2,Wankhede
M01458,Ruturaj Gaikwad,CSK,85,22,386.36,0,Chinnaswamy
M01459,Ravindra Jadeja,CSK,54,12,450.0,1,Chinnaswamy
M01460,KL Rahul,LSG,6,24,25.0,0,Chinnaswamy
M01461,Jasprit Bumrah,MI,95,53,179.25,3,Eden Gardens
M01462,Virat Kohli,RCB,39,27,144.44,1,Wankhede
M01463,Ravindra Jadeja,CSK,69,28,246.43,2,Eden Gardens
M01464,Ravindra Jadeja,CSK,81,31,261.29,1,Chinnaswamy
M01465,Ravindra Jadeja,CSK,50,25,200.0,2,Chepauk
M01466,KL Rahul,LSG,4,43,9.3,2,Chinnaswamy
M01467,Surya Kumar Yadav,MI,56,28,200.0,0,Eden Gardens
M01468,Rohit Sharma,MI,3,23,13.04,0,Chinnaswamy
M01469,Ruturaj Gaikwad,CSK,48,26,184.62,3,Chinnaswamy
M01470,Surya Kumar Yadav,MI,35,20,175.0,1,Chinnaswamy
M01471,Shubman Gill,GT,44,30,146.67,2,Chepauk
M01472,Jasprit Bumrah,MI,72,23,313.04,0,Eden Gardens
M01473,Rohit Sharma,MI,90,14,642.86,0,Chepauk
M01474,Surya Kumar Yadav,MI,13,13,100.0,3,Chepauk
M01475,Surya Kumar Yadav,MI,0,35,0.0,2,Chepauk
M01476,Jasprit Bumrah,MI,26,39,66.67,3,Wankhede
M01477,Ruturaj Gaikwad,CSK,63,27,233.33,0,Eden Gardens
M01478,KL Rahul,LSG,24,3,800.0,0,Chinnaswamy
M01479,Ravindra Jadeja,CSK,57,32,178.12,1,Wankhede
M01480,Ravindra Jadeja,CSK,33,31,106.45,0,Wankhede
M01481,KL Rahul,LSG,25,28,89.29,3,Chepauk
M01482,Jasprit Bumrah,MI,99,19,521.05,0,Chepauk
M01483,Surya Kumar Yadav,MI,29,16,181.25,2,Eden Gardens
M01484,Ravindra Jadeja,CSK,62,26,238.46,2,Wankhede
M01485,Jasprit Bumrah,MI,36,30,120.0,0,Chinnaswamy
M01486,Ravindra Jadeja,CSK,4,4,100.0,0,Wankhede
M01487,Rohit Sharma,MI,6,38,15.79,0,Chepauk
M01488,Ravindra Jadeja,CSK,69,8,862.5,2,Eden Gardens
M01489,Surya Kumar Yadav,MI,77,15,513.33,0,Eden Gardens
M01490,KL Rahul,LSG,15,37,40.54,0,Wankhede
M01491,Shubman Gill,GT,27,14,192.86,0,Chepauk
M01492,Jasprit Bumrah,MI,35,22,159.09,0,Chepauk
M01493,Surya Kumar Yadav,MI,16,6,266.67,1,Chepauk
M01494,Shubman Gill,GT,72,17,423.53,0,Wankhede
M01495,Rohit Sharma,MI,1,23,4.35,1,Wankhede
M01496,Rohit Sharma,MI,84,31,270.97,1,Chepauk
M01497,Shubman Gill,GT,49,24,204.17,1,Chepauk
M01498,Surya Kumar Yadav,MI,62,13,476.92,2,Eden Gardens
M01499,Shubman Gill,GT,9,36,25.0,1,Wankhede
M01500,Ravindra Jadeja,CSK,58,5,1160.0,1,Wankhede
M01501,Ruturaj Gaikwad,CSK,45,31,145.16,1,Chinnaswamy
M01502,Shubman Gill,GT,0,18,0.0,0,Wankhede
M01503,Ravindra Jadeja,CSK,69,35,197.14,1,Chinnaswamy
M01504,Jasprit Bumrah,MI,12,31,38.71,0,Wankhede
M01505,Jasprit Bumrah,MI,32,24,133.33,0,Chinnaswamy
M01506,Ruturaj Gaikwad,CSK,36,19,189.47,1,Eden Gardens
M01507,Surya Kumar Yadav,MI,45,25,180.0,0,Wankhede
M01508,Ravindra Jadeja,CSK,0,33,0.0,1,Chinnaswamy
M01509,Rohit Sharma,MI,79,22,359.09,0,Eden Gardens
M01510,Ravindra Jadeja,CSK,13,38,34.21,2,Chinnaswamy
M01511,Shubman Gill,GT,50,14,357.14,0,Eden Gardens
M01512,Virat Kohli,RCB,51,29,175.86,1,Chepauk
M01513,Surya Kumar Yadav,MI,31,32,96.88,0,Eden Gardens
M01514,Rohit Sharma,MI,55,26,211.54,0,Chepauk
M01515,Rohit Sharma,MI,18,26,69.23,0,Eden Gardens
M01516,Shubman Gill,GT,29,20,145.0,3,Wankhede
M01517,Shubman Gill,GT,7,24,29.17,0,Wankhede
M01518,Shubman Gill,GT,36,25,144.0,1,Wankhede
M01519,Ruturaj Gaikwad,CSK,40,40,100.0,2,Chepauk
M01520,Rohit Sharma,MI,55,17,323.53,0,Wankhede
M01521,Surya Kumar Yadav,MI,19,30,63.33,3,Wankhede
M01522,Surya Kumar Yadav,MI,56,23,243.48,0,Chinnaswamy
M01523,Jasprit Bumrah,MI,17,33,51.52,3,Chepauk
M01524,KL Rahul,LSG,0,21,0.0,0,Chinnaswamy
M01525,Ruturaj Gaikwad,CSK,53,35,151.43,3,Chepauk
M01526,Rohit Sharma,MI,10,32,31.25,3,Chinnaswamy
M01527,Ruturaj Gaikwad,CSK,32,23,139.13,0,Wankhede
M01528,Virat Kohli,RCB,48,21,228.57,0,Chinnaswamy
M01529,Surya Kumar Yadav,MI,62,13,476.92,0,Chepauk
M01530,Surya Kumar Yadav,MI,67,30,223.33,0,Eden Gardens
M01531,KL Rahul,LSG,41,19,215.79,2,Chepauk
M01532,Ravindra Jadeja,CSK,28,31,90.32,0,Eden Gardens
M01533,Ruturaj Gaikwad,CSK,0,27,0.0,0,Wankhede
M01534,Ravindra Jadeja,CSK,56,41,136.59,0,Chepauk
M01535,Jasprit Bumrah,MI,3,22,13.64,1,Chinnaswamy
M01536,Ravindra Jadeja,CSK,4,23,17.39,1,Chepauk
M01537,Jasprit Bumrah,MI,23,26,88.46,2,Chepauk
M01538,Surya Kumar Yadav,MI,66,21,314.29,0,Eden Gardens
M01539,Jasprit Bumrah,MI,34,26,130.77,3,Chinnaswamy
M01540,KL Rahul,LSG,31,20,155.0,0,Wankhede
M01541,Jasprit Bumrah,MI,47,14,335.71,0,Eden Gardens
M01542,Rohit Sharma,MI,13,35,37.14,0,Eden Gardens
M01543,Ravindra Jadeja,CSK,59,17,347.06,3,Chepauk
M01544,Shubman Gill,GT,19,26,73.08,0,Wankhede
M01545,Surya Kumar Yadav,MI,1,24,4.17,1,Eden Gardens
M01546,KL Rahul,LSG,31,37,83.78,0,Wankhede
M01547,Jasprit Bumrah,MI,0,21,0.0,0,Chepauk
M01548,Virat Kohli,RCB,31,25,124.0,1,Chepauk
M01549,Surya Kumar Yadav,MI,54,23,234.78,1,Chinnaswamy
M01550,Shubman Gill,GT,51,22,231.82,0,Wankhede
M01551,KL Rahul,LSG,17,26,65.38,0,Chinnaswamy
M01552,KL Rahul,LSG,51,15,340.0,3,Chinnaswamy
M01553,Surya Kumar Yadav,MI,28,19,147.37,1,Chinnaswamy
M01554,Ravindra Jadeja,CSK,0,26,0.0,3,Eden Gardens
M01555,Ruturaj Gaikwad,CSK,0,25,0.0,1,Eden Gardens
M01556,Shubman Gill,GT,39,18,216.67,1,Chepauk
M01557,Virat Kohli,RCB,37,29,127.59,3,Eden Gardens
M01558,Shubman Gill,GT,15,18,83.33,0,Chinnaswamy
M01559,Shubman Gill,GT,60,22,272.73,0,Eden Gardens
M01560,Ruturaj Gaikwad,CSK,59,32,184.38,0,Wankhede
M01561,Virat Kohli,RCB,32,22,145.45,0,Chepauk
M01562,Jasprit Bumrah,MI,34,33,103.03,1,Chepauk
M01563,Ruturaj Gaikwad,CSK,52,14,371.43,2,Chepauk
M01564,Ravindra Jadeja,CSK,60,18,333.33,0,Chinnaswamy
M01565,Rohit Sharma,MI,87,24,362.5,2,Chinnaswamy
M01566,Virat Kohli,RCB,34,19,178.95,3,Wankhede
M01567,Ravindra Jadeja,CSK,29,17,170.59,2,Chinnaswamy
M01568,Virat Kohli,RCB,18,23,78.26,1,Wankhede
M01569,Surya Kumar Yadav,MI,30,19,157.89,1,Eden Gardens
M01570,Ruturaj Gaikwad,CSK,36,29,124.14,0,Wankhede
M01571,KL Rahul,LSG,54,28,192.86,3,Wankhede
M01572,Surya Kumar Yadav,MI,48,28,171.43,1,Chinnaswamy
M01573,Ravindra Jadeja,CSK,0,26,0.0,0,Eden Gardens
M01574,Surya Kumar Yadav,MI,3,27,11.11,0,Chinnaswamy
M01575,Surya Kumar Yadav,MI,7,8,87.5,0,Chinnaswamy
M01576,Surya Kumar Yadav,MI,56,18,311.11,1,Wankhede
M01577,Shubman Gill,GT,59,36,163.89,2,Chinnaswamy
M01578,Surya Kumar Yadav,MI,20,27,74.07,0,Wankhede
M01579,Shubman Gill,GT,15,27,55.56,3,Chinnaswamy
M01580,Shubman Gill,GT,24,2,1200.0,0,Chepauk
M01581,Ravindra Jadeja,CSK,22,16,137.5,0,Eden Gardens
M01582,Virat Kohli,RCB,28,19,147.37,2,Wankhede
M01583,Jasprit Bumrah,MI,0,25,0.0,3,Chinnaswamy
M01584,Virat Kohli,RCB,45,27,166.67,1,Wankhede
M01585,Ruturaj Gaikwad,CSK,29,36,80.56,1,Chinnaswamy
M01586,Jasprit Bumrah,MI,60,32,187.5,0,Chinnaswamy
M01587,Ravindra Jadeja,CSK,22,27,81.48,1,Wankhede
M01588,Virat Kohli,RCB,65,34,191.18,0,Eden Gardens
M01589,KL Rahul,LSG,0,29,0.0,0,Wankhede
M01590,Ravindra Jadeja,CSK,31,24,129.17,0,Wankhede
M01591,Ravindra Jadeja,CSK,37,21,176.19,3,Eden Gardens
M01592,Surya Kumar Yadav,MI,38,26,146.15,1,Chepauk
M01593,Ruturaj Gaikwad,CSK,37,58,63.79,0,Eden Gardens
M01594,Rohit Sharma,MI,36,19,189.47,0,Chinnaswamy
M01595,Virat Kohli,RCB,87,3,2900.0,1,Wankhede
M01596,Rohit Sharma,MI,74,24,308.33,1,Eden Gardens
M01597,Rohit Sharma,MI,16,33,48.48,1,Chepauk
M01598,KL Rahul,LSG,35,33,106.06,2,Chepauk
M01599,Surya Kumar Yadav,MI,20,19,105.26,1,Eden Gardens
M01600,Surya Kumar Yadav,MI,72,15,480.0,0,Chinnaswamy
M01601,Shubman Gill,GT,22,31,70.97,1,Wankhede
M01602,Rohit Sharma,MI,29,29,100.0,3,Chepauk
M01603,Ravindra Jadeja,CSK,78,29,268.97,0,Chinnaswamy
M01604,Virat Kohli,RCB,0,30,0.0,2,Eden Gardens
M01605,Surya Kumar Yadav,MI,1,14,7.14,0,Chepauk
M01606,Shubman Gill,GT,45,21,214.29,3,Chinnaswamy
M01607,Rohit Sharma,MI,0,6,0.0,2,Eden Gardens
M01608,Ruturaj Gaikwad,CSK,49,20,245.0,0,Chinnaswamy
M01609,Shubman Gill,GT,0,15,0.0,0,Chinnaswamy
